JAVA 中级软件开发工程师(013007),上海云角信息技术有限公司,异地招聘,1-1.5万/月,岗位职责:1、负责产品的开发，产品架构设计，文档的书写2、负责定制项目的开发，文档的书写任职资格:1、精通spring-boot/spring-mvc/struts/hibernate后端框架中至少三种2、熟练使用AzureDevOps、Maven，Git项目管理和项目构建工具3、熟悉mysq、orcale、SQLServer关系型数据库及其简单优化至少一种4、熟悉bootstraps/vue/easyui/extjs前端框架至少一种5、熟悉应用服务器软件Tomcat、Weblogic等中间件配置和部署至少一种6、熟悉python等脚本语言者优先7、熟悉linux常用指令者优先8、熟悉Docker-Swarm、K8S等集群管理工具9、熟悉Azure/AWS/阿里公有云技术8、具有良好的团队协作能力和沟通能力，表达能力强，工作积极主动、有责任心职能类别：互联网软件开发工程师微信分享
数据分析师,深圳市第一企业管理咨询有限公司,异地招聘,3-4万/月,"工作职责：1.搭建平台运营指标体系，提供反映产品和运营状况的数据报表。2.负责监控各业务核心指标，分析异动原因并产出专项分析报告。3.跟进重点项目的发展变化，对运营策略、业务流程、产品功能提出建议。4.深入挖掘用户行为，提取用户特征，构建数据模型，提升运营效率。职位要求：1.统计、数学、计算机等相关专业本科以上学历。2.3年以上数据分析经验，有数据建模经验者优先。3.对数据敏感，具有优秀的产品分析、商业分析、结构化思维能力。4.精通SQL、Excel，能独立使用一种数据挖掘统计软件：SAS/R/Python,掌握Tableau等BI工具为佳。5.具有良好的业务敏感度和优秀的数据分析技能，擅长与内部及外部合作团队交流沟通，具有优秀的报告讲解能力及沟通能力。职能类别：业务分析经理/主管关键字：数据分析微信分享"
数据分析实习生,中国安全生产科学研究院,北京-朝阳区,3-4.5千/月,工作职责：1、参与科研课题，负责化工行业业务数据特征提取及建模，算法设计等2、完成部门领导交给的其他工作任务；任职资格：1、硕士及以上学历（在校生），通信工程，统计学，应用数学相关专业优先2、熟悉智能优化算法（遗传算法，蚁群算法，粒子群算法等之一），参加过数学建模竞赛，会Python或MATLAB者优先考虑3、实习期不少于3个月，每周不少于4天4、实习期满足要求的外地学生有租房补贴职能类别：实习生关键字：建模算法微信分享
软件测试工程师,北京经世万方信息技术有限公司,北京-朝阳区,8-10万/年,岗位职责  1）独立完成测试软件项目的需求分析、计划制定、用例设计、用例执行、提交并管理缺陷；  2）独立完成软件项目的单元、部件、配置项、系统测试；  3）组织策划项目各个阶段评审；对代理和自研产品提供技术支持；  4）基于要求和技术规范书写测试计划和案例，编写测试相关文档；  5）设置测试环境并执行测试案例，对于失败案例，分析测试结果核查其功能性和推荐纠正措施。  6）分离、复制和跟踪漏洞并核查漏洞修复  7）按照流程备份测试计划、测试案例并产生测试报告。  8）设计并执行性能测试，开发和维持测试工具  9）负责生命周期各阶段对应测试；独立设计和执行测试方案和测试用例；进行设备搭建和维护测试环境；  10）协助开发人员快速重现和解决产品BUG；    岗位要求  1）计算机科学或工程相关专业的本科及以上学历。  2）本科2年以上软件测试或开发工作经历，研究生1年以上软件测试或开发工作经历，至少参加过1个完整的测试项目。  3）熟练掌握JAVA、C、C++编程语言，具备简单的开发能力，从事Linux、MSWindows系统的经历。  4）具备良好的协调沟通能力；工作认真、细致，思维开放，有敬业精神和合作精神  能适应繁琐重复的工作。  5）熟悉软件测试过程；熟悉主流代码级测试工具使用，如Tested、C++test、VectorCAS等优先考虑。  6）具有国网相关开发、测试工作经验者优先。  7）扎实的软件自动化经验和使用Perl或Python的动手编程技能，或者擅长Linuxshell脚本。  8）熟悉软件开发的生命周期和过程。敏捷开发经验者优先。职能类别：软件测试微信分享
Data Modeler 数据分析师,益博睿信息技术（北京）有限公司,北京-朝阳区,1-2万/月,"RoleSummary TherolesitswithinourDecisionAnalytics,oneofourfourGlobalBusinessLines. ExperianDecisionAnalyticshelpsclientachieveandsustainsignificantgrowth.Wedothisbyenablingclientstomakeanalytics-basedcustomerdecisionsthatsupporttheirstrategicgoals.Asexpertsinunitingbusinessunderstandingwithconsumerandbusinessinformation,analyticsandstrategyexecution,weempowerclientstooptimisecustomervalueandactivelymanageitovertime.Thisrolethereforehasclearaccountabilityforcreatingmeasurablevaluewithinourclientorganisations. KeyResponsibilitiesPerformretailfinancialcreditriskrelatedanalyticsindependently,whichmayincludedatacleaning/processing,creditriskmodeldevelopment,riskparametermodelling,core/advancedapplication,etc.Providetechnicalassistancetoteammembersandconductqualitycheckwhennecessary.PrepareprojectrelateddocumentsinChineseorEnglish.ConductR&Dwiththeaimofcreatingcustomanalyticssolutionandtacklingtechnicalissues.Supportmarketinganalyticsforvariousindustries,bothAPandNorthAmerica.Understandandparticipateinperformancemanagementprocesses.ActasstreamteamleadertodeliveryGreaterChinaanalyticalprojects,andproactiveearlywarningtomanagersonpotentialriskandcurrentissuesthatwillaffecttoprojectdeliverytimeline.Coachanddevelopjunioranalyststomakesureerrorfreedeliverablesinprojectdeliverystream.Beabletocommunicatetoclientseffectively,manageclient'sexpectationandenhancerelationshipwithclients.Ensurehighqualityprojectdeliverytosatisfyexternalorinternalclients.Contributetoanalytical/consultingsolutionsinordertogeneratesustainablerevenue.ActivelycontributetoaculturewherethefairtreatmentofcustomersisattheheartoftheExperianbusiness. Takepersonalresponsibilitytoensurethatyouadheretoallregulatoryrequirementsandapplyappropriatecontrolsintheinterestsofourcustomers.Skills&Experience2years+analyticalexperiencesinRetailBanking,Telecommunications,Insuranceorotherrelatedindustries.DataminingandOnlinebankingdevelopmentandimplementexperiencesarepreferred.BachelordegreeinaquantitativedisciplinesuchasStatistics,Econometrics,OperationsResearchorMathematics.Master’sdegreeispreferred.Familiarwithprogramminglanguageinone, ormore software suchasPython,SAS,R,SQL. ExperiencewithPythonandeitherofthefollowingmodellingmethod:MachineLearning,NeutralNetwork,XGBoostarepreferred.  ExperiencedorinterestedwithOnlinebankingisaplus.AbilitytocommunicatefluentlyverballyandinwrittenEnglish.Passionate,Highly-motivatedandprefertakingupnewchallengesCapableofnotonlyperforminganalyticalworkindependently,butalsoreviewingjunioranalyst'swork,monitoringprojectprogress,andprovidingupdatetoteamleader.Provenabilitytosupportthedesignandexecutionofcustomanalyticsolutions.职能类别：风险控制风险管理/控制关键字：数据分析SASPython微信分享"
人工智能安全研究员(003585),vivo智能手机（维沃移动通信有限公...,北京-朝阳区,4-5万/月,岗位职责:1.负责人脸识别、语音识别、语义识别及决策等AI模型的攻击以及防护技术研究；2.负责协调各部门资源，做好AI业务安全风险的识别、定位，制定解决方案并推动落地，负责安全应急响应；3.负责对公司AI业务开展信息安全、数据安全、隐私安全等方面的合规审核；4.参与AI业务产品开发生命周期管理，参与AI业务安全开发流程优化及落地；5.参与相关业务的行业合规测评和认证。任职资格:1.硕士及以上学历，计算机科学、信息安全、人工智能等相关专业背景；2.3年以上相关工作经验，具备良好的英文阅读与交流能力，具备良好的网络攻防知识；3.熟悉linux环境下的开发和调试技术以及Tensorflow学习开发框架；4.理解常见机器学习算法，掌握常见的对抗样本生成算法，了解爬虫技术，熟练掌握Python或者C++开发；5.拥有SDL、IPD经验者优先。职能类别：网络信息安全工程师安全员微信分享
golang开发工程师,深圳北纬三十度信息科技有限公司,北京-海淀区,2-5万/月,1.参与产品基础服务平台的设计、研发工作，提升产品稳定性；      2.与产品经理尝试沟通产品需求；      3.进行相关产品的技术文档编写，方案设计。      任职资格：      1.统招专科及以上学历，计算机相关专业；2年以上服务端Go语言研发经验；      2.深入理解计算机原理，有扎实的数据结构和算法基础；      3.深入理解linux系统及其原理，熟悉TCP/IP、HTTP协议以及网络编程；      4.良好的编码和文档习惯，对代码美感的追求孜孜不倦；      5.熟练掌握Go/C/C++/Python等至少一门语言，有Go开发经验者优先；      6.熟悉常用的sql、nosql数据库原理，阅读和理解优秀的开源系统代码；职能类别：软件工程师高级软件工程师关键字：golang工程师微信分享
Oracle DBA,杭州沃趣科技股份有限公司,北京-朝阳区,20-40万/年,岗位职责1.负责公司数据库服务项目及数据库产品(QData高性能数据库一体机、QBackup备份一体机等)交付项目的整体规划、技术方案制定、项目工作计划安排；2.协调项目干系人召开项目启动会，梳理项目背景、客户需求、项目目标、项目规划；3.协调公司资源，完成项目测试、实施、培训、验收等各阶段工作，实现项目目标，为项目结果负责；4.项目信息记录，完善项目资料及公司产品后续故障bug跟踪反馈 任职要求：1.1-3年以上OracleDBA从业经验；2.深入理解Oracle体系架构，对数据库优化，架构设计有较深入的研究和实践经验；3.熟练掌握awr/statspack，sqlprofile，sqltrace，OWI等调优工具，能够基于Oraclecost进行SQL调优；4.熟悉Oracle10/11gRAC/Dataguard的安装，配置，管理及故障troubleshooting；5.具备高并发压力下的数据库管理，维护经验。参与过重大数据库割接迁移，版本升级及系统集成实施项目；6.了解主流Flash/SSD硬件技术，熟悉Linux/UNIX的日常操作；7.具备良好的沟通协作能力，有开拓进取的创新精神，能够承受较大的工作压力。8.熟悉linux日常操作与配置，会python编程优佳。职能类别：数据库工程师/管理员关键字：oracledbaexadata数据库一体机goldengateoggasmrac微信分享
系统运维工程师,湖南金烽信息科技有限公司,北京,1-2万/月,"任职要求1.4年以上相关工作经验，2年及以上通信系统、计算机系统或自研软件相关维护2.熟悉linux系统，熟悉shell/Python脚本3.熟悉使用自动化管理工具ansible,saltStack等4.熟悉SecureCRT/Xshell等终端仿真程序5.熟悉常用数据库(MySQL/Oracle)岗位职责：1)负责系统平台的运行维护工作，包括日常检查、日常监控、告警发现及问题处理，能快速判断及解决实际的业务、系统相关故障；2)负责系统业务数据的统计及分析工作；3)负责与客户及内外部客户/专家/研发人员对接沟通，业务问题澄清；4)协助完成项目建设及平台优化，提供相关技术支持；5)协助编写客户交办的各类文档工作，如方案制定、故障报告、工作总结等。6)完成领导交办的其它工作。职能类别：系统集成工程师关键字：运维系统运维linux通信微信分享"
Senior Operations Engineer,施耐德电气（中国）有限公司,北京,[],"Description:Productintroduction:EMOP(EnergyManagementOpenPlatform)isapubliccloud-basedIoTbigdataserviceplatformindependentlydevelopedbySchneiderDS.ItisaplatformbetweenSaaSandPaaSthatsupportsSchneider'sdigitalbusiness.Itsmainfunctionsaremassiveequipmentaccess,massivedatastorageandbigdataanalysisbasedonSchneider'spowerdistribution,energy,industrialandotherbusinessbackgrounds,datavisualizationbasedonbigdata.Responsibilities:-Asamemberofthesystemoperation(SO)team,helpachieveSOgoalsandefficientlysupporttheneedsoftheR&Dandproductteam.-Helpimprovethequalityofsoftwareproductreleaseandtheproductenvironment’savailabilityandperformance.-MeetdailySOrequirements.Experience:-3+yearsofhands-onexperienceplanning,operatingandoptimizinglargescalemessagingsystems.-In-depthknowledgeofHAclustertechnologesanddistributedsystems.-ProficientwithNoSQLDBconstructionandoperation.-2+yearspubliccloudexperience,eg.AliCloud,AmazonAWS,MicrosoftAzure,etc.-Knowlegeofcontainerandmicroservices.-Proficientwithmonitoringandloggingsystems.Qualifications:-Expertiseknowledgeofnetworking(TCP/IP),systemandstorage.-Shell,PythonorPerlprogramming.-Strongcommunicationskills.-Excellentlogicalthinkingandtroubleshootingskills.-IndependentEnglishdocumentreadingability.-MongoDBisabigplus.-RabbitMQisabigplus.职能类别：高级软件工程师数据库工程师/管理员微信分享"
后端设计工程师1375,北京展讯高科通信技术有限公司,北京-海淀区,1.5-3万/月,"岗位职责:1.ASICIC设计芯片后端工程师从RTL2GDSII2.布局布线，电源网络设计，时序收敛，功耗分析，物理验证等任职资格:硕士学位，微电子，计算机相关专业，超过3年以上的芯片后端实践经验1.具有复杂数字后端设计的RTL2GDS工作经验2.具备完整的芯片Tapeout经验，后端布局规划（模块级或全芯片级）3.熟悉STA静态时序分析及低功耗设计与分析4.物理验证能力LVS/DRC/ERC/LVL/RTO/ANT/LUP5.具备熟练的脚本技能（比如TCL，Perl，Python，及后端设计flow）6.熟练CadenceP&R后端工具Innovus40/28/22/12/7nm工艺节点，从Netlist到GDSII的整个后端流程的经验（Floorplaning,PowerPlanning,Placement&Optimization,CTS，Routing，ECO，RC/Spef，STA）7.熟悉关于OCV，LVF，MM/MC优化和多功率设计的工作知识8.了解CPU，DDR，ClockStructure，及基本数字逻辑9.良好的沟通能力，英语读写顺畅职能类别：集成电路IC设计/应用工程师微信分享"
UBS Fintech Intern,瑞银企业管理（中国）有限公司,异地招聘,[],"UBSFintechIntern RoledescriptionQuotingAutomationforincreasedcapacityandreducedoperationalriskUseofdatasciencestofacilitatebetterriskmanagementandriskrecyclingExploreblockchaintechnologyforbetterclientconnectivityandreportingtransparencyOtherFintechrelatedprojects RequirementMasterorBachelordegreeinComputerScience,MathematicsorrelatedtechnicalfieldsEffectivecommunicatorFluentinbothoralandwrittenEnglishFamiliarwithPython,Java,ScalaorJavaScriptisabonusBasicknowledgeinblockchaintechnologyisabonus职能类别：实习生研究生关键字：计算机科学quantjavapythonblockchain微信分享"
图像识别算法专家,广州小鹏汽车科技有限公司,异地招聘,3-5万/月,1.硕士及以上学历，计算机、自动化、电子信息、通信工程等相关专业2.熟悉常用的图像处理算法原理及应用，具有人工智能、机器学习或深度学习相关项目经验优先，具有自主移动机器人或自动驾驶汽车项目经验优先，具有相关产品开发经验的优先3.熟悉C/C++，python，熟悉深度学习框架（pytorch/mxnet/tensorflow/caffe/caffe2）；4.熟悉CNN/yolo/resnet等经典网络结构的优先；5.扎实的C/C++、Matlab、Python编程基础，良好的编程习惯，熟悉OpenCV、cuda、Linux平台，对Nvidia，Intel，TI等主流厂家芯片有一定了解优先。6.具有一定的现场调试经验，能够思路清晰、高效的找到问题并解决问题7.工作认真负责，学习能力较强，有熟练的英文文献资料阅读能力，能快速重现论文中的算法。岗位职责：1.针对自动驾驶汽车使用场景，设计并编写车辆、车道线、车位线、行人、交通标志、字符等交通相关元素识别算法2.设计并编写道路环境、停车场环境语义分割及场景识别算法3.现场设计实验并调试，验证算法功能的正确性及性能达标。职能类别：算法工程师微信分享
Unity 3D开发工程师,中理科技有限公司,北京-朝阳区,0.8-1.5万/月,岗位职责：以Unity3D为主要工具，负责PC上多媒体互动软件开发和虚拟现实VR产品开发。  1、一年以上Unity3D引擎开发经验，熟悉OpenGL或DirectX。  2、熟悉C#语言及面向对象编程、具有严谨的逻辑思维能力。  3、有互动类游戏开发经验的优先，如AR，Kinect，LeapMotion等，熟悉或了解常用的Unity插件，如NGUI，UGUI，AVPro，iTween，MobileMovieTexture等。  4、有用Unity3D开发iOS和AndroidApp，有OpenCV，PythonFlask和MySQL等后端开发经验优先。  5、有在AppStore或GooglePlay等上线过App，有GoogleCardboard或OculusDK2等VR开发经验。  6、了解Photoshop等三维建模软件制作工具及制作要求，熟悉Unity中材质效果、特效效果调校者优先。  7、Socket通信原理者，有SVN或Git等使用经验，熟悉Shader语言，有Github或博客等其它可以展示。  职能类别：动画/3D设计微信分享
机器学习算法工程师,北京四海华辰科技有限公司,北京-大兴区,2-3.5万/月,"工作职责：1、负责深度学习领域等相关领域研究和开发工作；2、负责深度学习框架搭建；3、负责图像识别，检测处理算法和系统研发；任职资格：1、985，211大学本科学历，计算机，数学等相关专业，硕士优先；2、掌握机器学习深度学习等相关知识，有该领域算法的研究或开发经验；3、熟悉机器学习基本方法（降维、分类、回归、聚类等）；4、熟悉深度神经网络图像识别常用的模型如CNN，DNN,RNN,YOLO+SSD等；5、对常用的开源实现如Tensorflow等有实践经验，掌握调参策略，能针对特定问题独立建模；6、熟悉一门编程语言，如python，c++等；7、熟悉大数据处理和挖掘相关技术，包括但不限于Hadoop、Spark、Storm等8、对技术有热情，愿意挑战新的算法和新的领域，敢于超越技术极限，致力于研发一流的技术。职能类别：算法工程师微信分享"
研发经理,太阳驹（北京）科技发展有限公司,北京-朝阳区,15-20万/年,1、参与产品规划和需求分析，按照产品规划和需求完成产品模块架构的设计和核心功能开发；2、安排和指导团队成员按照需求和开发目标完成开发任务；3、解析Android、iPhone手机中APP存储的数据（联系方式、联系人、消息、临时会话等等）；4、5年及以上C++开发经验，拥有良好的C++编码规范，3年及以上跨平台工作经验，有2年以上的团队管理经验； 5、熟悉iOS、Android系统的文件系统，掌握常见的APP数据保存方式，熟练使用STL、Boost、OpenSSL等第三方库； 6、熟练使用LUA、Python等脚本语言；7、深入了解常见的加解密算法及其实现应用；8、主动汇报工作进展和困难； 9、完成上级交办的其他工作。职能类别：高级软件工程师关键字：研发技术测试调试编程软件硬件大数据通信项目微信分享
绑定设置师,华强方特设计院（厦门）有限公司,异地招聘,0.5-1万/月,岗位要求：动漫方向（卡通风格）1.大专及以上学历，具备有一年以上相关设置绑定的工作经验；2.能熟练掌握一套绑定插件来绑定两足.四足角色；3.能熟练为角色制作特色Blendshape表情；4.精通动画模块里的变形器约束技术，能灵活结合应用；5.熟悉maya软件.掌握毛发技术.布料解算.脚本编程者优先考虑。特种电影方向（写实风格）1.大专学历以上，至少一年以上工作经验；能力优秀的毕业生可放宽经验要求；2.熟练掌握maya骨骼绑定系统以及常用的变形设置方法，对两足，四足骨骼结构以及运动规律有一定了解，有能力解决不同角色和各种情况的绑定问题；3.有一定的动画基础，了解基本的动画原理和规律，能根据动画要求，独立完成角色以及道具的绑定。4.会使用mel或python编写脚本，懂肌肉设置优先。岗位职责：动漫方向（卡通风格）工作职责：1.根据动画要求，为道具（如：花.草.树.木等等）添加设置绑定；2.给角色绑定蒙皮刷权重，并按需要添加变形器.表情.肌肉.毛发等；3.为动画镜头做布料解算。特种电影方向（写实风格）工作职责：根据项目要求，使用maya软件完成动画项目流程中角色，道具，场景的设置工作。职能类别：动画/3D设计关键字：maya微信分享
算法研发工程师（机制方向）,福建省万物智联科技有限公司,异地招聘,1-1.5万/月,岗位职责：1、负责APP前后端运算策略机制优化，不断改进用户体验、广告效果等;2、从海量的用户行为中挖掘出有价值的信息，不断提出假设、分析数据、验证结论。任职要求:1、计算机、数学、统计学、物理相关专业硕士及以上学历;2、2年以上相关工作经验，对数据挖掘、数据分析、常用机器学习算法有一定的理解和应用经验;3、精通Matlab、R、Python等一种或多种编程语言;4、了解数据库和分布式存储;5、具有优秀的逻辑思维能力，对解决挑战性问题充满热情，善于分析、解决问题;6、主动性强，能够快速学习和适应新业务，有较强的责任心，有团队协作精神。加分项：有过广告/搜索/推荐等相关经验（注：万物智联公司设立在晋江和北京两地，如有意向往北京发展，则刚入职半年内在晋江工作，考核合格后可选择是否去北京。）应聘本岗位可直接投递简历至邮箱：hr@worldlinking.org工作时间：大小周7.5H工作制职能类别：算法工程师微信分享
编程开发工程师,北京博联众睿机器人科技有限公司,北京-大兴区,6-8千/月,- 计算机及相关专业，专科以上- 精通 C#/C++，Python编程语言，- 有WinForm或者跨平台界面编程经验- 精通TCP/IP通讯协议，- 了解机器视觉相关知识- 具有工业以太网编程经验者优先职能类别：软件工程师微信分享
运维工程师,中健娇美肤传统医学研究科技有限责...,北京-丰台区,0.8-1万/月,岗位职责：1.Linux业务服务器的配置，维护，监控，调优，故障排除等2、大用户量下高性能服务器系统部署方案的制定及实施；3、保障服务器与数据库安全，检查并消除安全漏洞；4、数据备份、数据监控、应急响应、故障排除、编写数据分析报告等；任职资格：1、精通Linux系统，精通Apache、NginX、MySQL、FTP、DNS、Redis等常用服务的安装、配置和维护；2、精通和灵活运用1种以上的脚本语言，包括：Shell、PERL、PHP、Python等；3、能够熟练排查运维过程中出现的服务故障、系统故障、网络故障；4、高度的责任感，较强的故障分析及排除能力，善于在工作中学习，能够承受工作压力；5、优先考虑：精通LAMP 和LNMP架构，熟悉PHP，有相关大中型在线系统开发及维护经验；三年以上工作经验，专科以上学历职能类别：网站维护工程师关键字：系统运维数据监控linux微信分享
机器视觉工程师,北京思灵机器人科技有限责任公司,北京-海淀区,1.5-3万/月,岗位职责:1.根据客户提供的需求进行视觉验证、制定视觉方案；进行视觉应用程序的设计、开发；机器人与视觉相关的编程；2.机器人装配、分拣、打磨、测试和涂胶等应用程序的设计、开发和优化工作，特别是需要集成视觉定位或者引导的机器人应用开发；3. 根据项目要求，提出并实现视觉解决方案，包括硬件选型，相机图像信号处理等；4.参与公司自主设计的机器视觉系统的开发、优化和性能评估，并对已有的机器视觉算法进行实用化开发，满足市场需求；5. 指导现场工程师进行集成视觉的机器人应用的安装和调试工作。技能要求:1. 熟悉高级语言程序开发流程，熟练掌握C/C++，熟悉python，熟悉CMake，熟悉linux开发环境，有机器人编程经验或者有意愿拓展到机器人程序开发与测试领域，熟悉3C、物流、汽车等行业主流视觉硬件产品的选型和软件库的优先考虑；2.视觉、自动化或相关领域本科/硕士毕业，具有2年以上视觉系统或产品开发经验，有机器人系统及其应用的经验的优先考虑；3.基于深度学习从事机器人视觉算法开发，熟悉一种主流深度学习框架，并有过开发经验；4. 具有视觉系统，包括算法、图像信号处理、标定、照明及其应用的专业知识；5. 良好的沟通和表达能力，积极的团队合作 ；6. 熟练的书面及口头英语交流能力；7. 自主学习能力突出，能够独立完成挑战性的任务职能类别：其他微信分享
高级软件工程师,北京华泰德丰技术有限公司,北京-海淀区,1.5-2.5万/月,1、负责算法fortran、matlab、python程序修改、编写。2、负责java程序模块开发3、负责相关功能模块的开发。4、设计、编程、调试、并整体测试编写部分的软件。5、负责部分现场客户沟通交流工作任职资格1.计算机相关专业，全日制大学本科及以上学历2.熟练掌握fortran语言，了解matlab、python程序语言。3.熟练使用oracle/mysql数据库操作4.具有java开发工作经验，熟悉Spring、MyBatis、Hibernate、SpringBoot等常用Java开源框架。5.善于思考，能独立分析和解决问题，具备良好的代码风格6.责任心强，具备良好的团队合作精神和承受压力的能力7.从事过气象相关行业者优先职能类别：高级软件工程师关键字：java程序软件开发算法气象微信分享
FPGA验证工程师,苏州简约纳电子有限公司,北京-海淀区,1.5-3.5万/月,1.负责FPGA原形验证、产品测试、调试和应用2.开发FPGA验证环境和测试用例3.参与FPGA相关的集成测试、协助系统联调工作4.参与FPGA的资源及时序优化，分析并解决开发过程中的问题任职要求：1.计算机、电子、自动化、通信或相关专业，本科及以上学历，2-3年相关工作经验2.有Altera/Xilinx系列FPGA芯片开发经验，熟悉VCS/Vivado/Synplify等相关工具，熟练掌握Verilog/VHDL语言3.熟练ASIC代码在FPGA平台上移植工作。4.熟练使用shell/tcl/python等脚本编程语言5.了解FPGA平台的DDR3/DDR4和PCIe等的IP核配置尤佳6.具备较强的英文读写能力7.具备较强的自学能力和自制力，能够积极主动地完成相关工作8.具备较强的硬件调试能力职能类别：无线通信工程师微信分享
Java开发工程师,上海凭安征信服务有限公司,北京-海淀区,1-2万/月,1.数据挖掘、处理与分析，WEB系统开发等主要关键词：Java Web，SpringBoot/SSM/SSH，SpringCloud，SSM，Python爬虫，Scrapy，MongoDB，Redis任职资格：1.有基于面向服务的分布式系统开发经验。熟悉Spring Cloud、K8S或Dubbo。2.熟悉java、python、go等编程语言及设计模式。3.具有PC/APP/小程序等WEB服务开发经验，熟悉J2EE相关框架（SpringBoot/SSH/SSM）。4.熟悉HTTP协议，了解爬虫框架Scrapy及自动化组件selenium。5.数量使用ActivityMQ或Kafka或RabbitMQ等6.熟练使用MySql或Oracle等数据库。7.熟练使用MongoDB、Redis等。8.熟练使用Git或SVN或CVS等版本管理工具。职能类别：软件工程师高级软件工程师关键字：JavaPythonSpringJ2EEHTTP微信分享
ETL开发组组长,广州元曜软件有限公司,北京,1.1-1.5万/月,1、负责项目中ETL功能设计与技术选型工作；2、参与项目中ETL的开发、维护工作；3、参与ETL调度架构的开发优化工作；3、项目ETL部分技术方案的编写；4、配合完成数据模型设计；5、负责数据加工及报表数据处理；6、负责项目ETL人员管理； 任职要求：1、计算机相关专业全日制本科及以上学历；2、具有3年及以上后台ETL工作经验；3、熟悉Oracle、DB2主流数据库的一种或多种；4、有数据集市等相关开发经验；5、熟练使用数据ETL开发工具，如Kettle、Informatica等;6、熟悉Linux相关命令、熟悉Python脚本开发；7、熟悉银行相关业务知识、有银行项目开发经验者优先。职能类别：软件工程师微信分享
Web前端开发工程师,北京华电通达科技有限公司,北京-海淀区,1-1.5万/月,"1、根据产品设计需求，完成产品前端的设计与开发；2、配合后端开发人员实现产品交互界面；3、负责前端页面加载速度等用户体验调优；4、负责各业务平台系统前端代码开发；5、按照项目计划在保证质量的前提下、撰写规范技术文档,按时提交高质量代码,完成开发任务任职要求：1、熟悉HTML5、XHTML、JavaScript、DIV、CSS、Ajax、DOM、XML、JSON等前端基础知识2、熟悉MVVM、组件化思想，熟练使用 VUE/Vuex，React/Redux，Angular 中的至少一种框架，有VUE实际项目经验优先3、熟悉浏览器工作原理和网络协议，对NodeJS/Java/Python等任一后端技术有了解，对前后端联合开发有全面认识4、对技术有热情和创造力，并有技术研究和应用的结果产出5、具备良好的沟通能力、协调能力和团队协作能力职能类别：Web前端开发微信分享"
Android/IOS逆向分析工程师,中国金融认证中心（CFCA）,北京,1-2万/月,岗位职责：对客户端软件进行检测和攻击；客户端软件的逆向分析流程，能够独立完成软件逆向工作；3.使用Filddler、Xposed、IDAPro、APKTool、OllyDBG、WinDBG等工具进行检测分析；4.负责参加人行组织的行业技术标准修订。岗位要求：计算机、电子相关专业本科及以上学历，2年以上相关工作经验；熟悉Android程序apk的逆向分析流程，能够独立完成软件逆向工作；熟悉恶意软件分析、木马/rootkit分析、僵尸网络、安全事件调查等相关专业知识，可以对安全事件进行应急及溯源分析；熟练掌握C/C++/PYTHON等漏洞挖掘常用开发语言，自主开发漏洞挖掘辅助工具；6.数据结构算法基础扎实，掌握IOS或安卓开发语言其中一种并独立完成过开发项目。职能类别：其他微信分享
对日软件工程师,北京益祺邦科技有限公司,北京-朝阳区,1.5-3万/月,职位名称：对日软件工程师业务领域：通信，金融，保险，证券等工作地点：东京出差招聘人数：若干（长年）职位要求：1对日1-3年软件开发经验，开发及测试经验均可2本科或以上，计算机相关专业或日语专业，或应届毕业生日语N1口语优秀者可考虑3熟练掌握C++　Java　.NETpythonCC#PHPCOBOLVBPLSQL等任意一种开发语言4日语2级或以上水平，较好的口语表达能力，独立理解日文式样书，能与日方客户沟通交流5能适应一定加班6工作积极主动，谦逊有礼，团队合作精神，也可独当一面，能适应并融入应日本企业文化，熟悉IT行业工作方式，学习及抗压能力强，独立分析解决问题能力薪资福利：1交通费全额报销2加班补助（一定工时以上视项目情况）3视技术经验及日语水平，每年调薪4每周双休，日本法定节假日，夏休等5通过技术或日语相关等级证书，视为年度调薪评判标准之一6员工活动聚餐等招聘流程：1投递简历（中日文）shi-rachel@hotmail.com2社内初步简历筛选3东京视频面试或北京面试（面视及复试视情况定）4内定，通知面试结果，签定合同5申请及办理签证职能类别：软件工程师关键字：赴日软件开发微信分享
